system:index,NDVI,aspect,clay_0_15,clay_30_60,elevation,om_0_15,slope,twi,.geo
0_26,0.15988689661026,129.71169989278306,33.0,21.5,1790.0,-0.48000000417232513,22.06641387939453,10.220516734908744,"{""type"":""Point"",""coordinates"":[-107.89910412733832,38.862667721251995]}"
0_27,0.20769883692264557,248.7349611321592,31.0,19.5,1901.0,-0.13000000547617674,19.649991989135742,8.77878922161651,"{""type"":""Point"",""coordinates"":[-107.90383526603523,38.88922160100337]}"
0_28,0.4445172846317291,248.72860195208705,68.0,42.5,1702.0,0.2200000137090683,2.5548832416534424,10.635372422420305,"{""type"":""Point"",""coordinates"":[-107.92332659498132,38.86584944198385]}"
0_30,0.45034080743789673,180.0,32.0,23.5,1693.0,-0.27000001072883606,5.547544956207275,9.16440763750044,"{""type"":""Point"",""coordinates"":[-107.93244969221028,38.85930261855892]}"
0_31,0.13677026331424713,264.4409850986629,33.0,21.5,1763.0,-0.4099999964237213,18.480300903320312,7.928644489782377,"{""type"":""Point"",""coordinates"":[-107.90729950994424,38.864705788359615]}"
0_32,0.15848788619041443,248.73223530881813,33.0,22.5,1793.0,-0.27000001072883606,12.578901290893555,9.02577154613645,"{""type"":""Point"",""coordinates"":[-107.91098072670836,38.879258966641444]}"
0_33,0.12204942107200623,279.8195192240966,33.0,22.5,1797.0,-0.27000001072883606,20.79032325744629,7.1079706021627,"{""type"":""Point"",""coordinates"":[-107.90793209219558,38.84335560308488]}"
0_34,0.4283299148082733,-0.0,21.0,5.5,1703.0,-0.48000000417232513,1.8543341159820557,12.054779435088818,"{""type"":""Point"",""coordinates"":[-107.9138252573829,38.86307980505895]}"
0_35,0.22837704420089722,279.81410389423985,33.0,21.5,1831.0,-0.48000000417232513,10.754609107971191,10.103156663031308,"{""type"":""Point"",""coordinates"":[-107.90885519726041,38.88343200342043]}"
0_36,0.4419506788253784,111.2775265518425,33.0,21.5,1684.0,-0.48000000417232513,2.554182529449463,9.249352726648853,"{""type"":""Point"",""coordinates"":[-107.94213286019587,38.84339037237336]}"
0_37,0.16477417945861816,162.1946161684695,35.0,18.5,1817.0,-0.5499999970197678,7.7456841468811035,10.437078955984436,"{""type"":""Point"",""coordinates"":[-107.9096312533371,38.8850544512084]}"
0_38,0.09905113279819489,3.34071287978681,34.0,20.5,1819.0,-0.5499999970197678,19.633207321166992,7.863423849977077,"{""type"":""Point"",""coordinates"":[-107.89545096162347,38.858477320286624]}"
0_39,0.22914797067642212,256.8542740203787,32.0,20.5,1778.0,-0.6199999898672104,12.053472518920898,9.986073484222947,"{""type"":""Point"",""coordinates"":[-107.91024186758897,38.87701206754113]}"
0_40,0.4480989873409271,78.98205754618166,33.0,21.5,1687.0,-0.48000000417232513,4.841460227966309,9.301294464431258,"{""type"":""Point"",""coordinates"":[-107.94041138366694,38.84710941504731]}"
0_41,0.21384958922863007,248.72444024114148,68.0,42.5,1688.0,0.2200000137090683,2.5544073581695557,9.249264590042593,"{""type"":""Point"",""coordinates"":[-107.92162522176764,38.850461070930876]}"
0_42,0.16977520287036896,139.42681771589145,33.0,21.5,1734.0,-0.48000000417232513,7.2868428230285645,8.196265339864349,"{""type"":""Point"",""coordinates"":[-107.92578725853281,38.87190376553315]}"
0_43,0.19526152312755585,117.42982639868647,33.0,21.5,1812.0,-0.48000000417232513,8.001131057739258,8.101634685251,"{""type"":""Point"",""coordinates"":[-107.92829870337042,38.87502274733263]}"
0_44,0.1672077178955078,276.3479646123669,31.0,20.5,1720.0,-0.6899999976158142,8.329368591308594,12.031172375064813,"{""type"":""Point"",""coordinates"":[-107.90973910776687,38.854848867742]}"
0_45,0.17154446244239807,270.0,33.0,21.5,1716.0,-0.48000000417232513,2.380429267883301,9.319891249346878,"{""type"":""Point"",""coordinates"":[-107.91010008456388,38.847861097867266]}"
0_46,0.41929277777671814,180.0,33.0,22.5,1700.0,-0.3400000035762787,1.8543341159820557,9.569872785300818,"{""type"":""Point"",""coordinates"":[-107.93321563143766,38.85973442440029]}"
0_47,0.15160775184631348,307.9065761157104,31.0,21.5,1726.0,-0.4099999964237213,1.5092984437942505,9.775871405191973,"{""type"":""Point"",""coordinates"":[-107.90847981091079,38.86154916129242]}"
0_48,0.44297850131988525,270.0,68.0,42.5,1710.0,0.2200000137090683,2.3810794353485107,11.884567199161445,"{""type"":""Point"",""coordinates"":[-107.92050372737077,38.86729049121804]}"
0_49,0.14668044447898865,127.91330140891834,33.0,21.5,1746.0,-0.48000000417232513,11.901193618774414,7.696580575315152,"{""type"":""Point"",""coordinates"":[-107.94616268752952,38.844445458117455]}"
0_50,0.20266756415367126,129.49378794242867,33.0,21.5,1889.0,-0.4099999964237213,24.61480712890625,6.920082875783233,"{""type"":""Point"",""coordinates"":[-107.91060186639208,38.888543280115584]}"
0_51,0.18423205614089966,115.95291745715855,33.0,21.5,1695.0,-0.48000000417232513,10.478288650512695,7.827206043650073,"{""type"":""Point"",""coordinates"":[-107.93850340615788,38.854210107054755]}"
0_52,0.19741080701351166,109.08337847030015,32.0,15.5,1849.0,-0.05999999772757292,11.202441215515137,10.061343534658254,"{""type"":""Point"",""coordinates"":[-107.91181107060524,38.88543969954406]}"
0_53,0.18172705173492432,267.6536693399329,33.0,21.5,1865.0,-0.48000000417232513,21.57407569885254,7.760513354326242,"{""type"":""Point"",""coordinates"":[-107.90286001471912,38.87583982999845]}"
0_54,0.17177864909172058,288.8110922661706,33.0,21.5,1825.0,-0.48000000417232513,19.362398147583008,7.185299321848277,"{""type"":""Point"",""coordinates"":[-107.90390029240582,38.86606770920422]}"
0_55,0.3604879081249237,212.70232790351892,68.0,42.5,1681.0,0.2200000137090683,2.203317880630493,12.6931270941797,"{""type"":""Point"",""coordinates"":[-107.92964237661198,38.852715235039454]}"
0_56,0.21264547109603882,262.6082141879541,37.0,22.5,1856.0,0.08000000286847353,14.125146865844727,8.617851926789742,"{""type"":""Point"",""coordinates"":[-107.90514526312093,38.88657467354571]}"
0_57,0.1601913720369339,127.91124082881115,33.0,21.5,1703.0,-0.48000000417232513,10.449026107788086,8.523212977222396,"{""type"":""Point"",""coordinates"":[-107.9411930720432,38.849605391987595]}"
0_58,0.41163891553878784,136.07184646953294,33.0,21.5,1705.0,-0.48000000417232513,5.137410640716553,8.548513536841908,"{""type"":""Point"",""coordinates"":[-107.92740199564284,38.867560641104475]}"
0_59,0.20596744120121002,248.7305698678482,33.0,21.5,1782.0,-0.48000000417232513,14.989235877990723,8.84352469820591,"{""type"":""Point"",""coordinates"":[-107.9083572191838,38.873191765298]}"
0_60,0.3391805589199066,336.82937186675866,68.0,42.5,1677.0,0.2200000137090683,3.023797035217285,13.780785699203307,"{""type"":""Point"",""coordinates"":[-107.93312290125012,38.84669420668823]}"
0_61,0.33459869027137756,147.29757036613893,68.0,42.5,1681.0,0.2200000137090683,2.2033205032348633,12.693125902708347,"{""type"":""Point"",""coordinates"":[-107.9306685138655,38.853096336441276]}"
0_62,0.38765814900398254,217.61826642845992,33.0,22.5,1722.0,-0.4099999964237213,5.834418773651123,10.029946120488226,"{""type"":""Point"",""coordinates"":[-107.91479507600148,38.86711090186647]}"
0_63,0.13980725407600403,123.72181148064453,33.0,20.5,1775.0,-0.5499999970197678,19.285160064697266,11.018257771745198,"{""type"":""Point"",""coordinates"":[-107.90156010809037,38.857288727466326]}"
0_64,0.2425423413515091,307.9103731117452,68.0,42.5,1681.0,0.2200000137090683,1.5091700553894043,9.775956513128483,"{""type"":""Point"",""coordinates"":[-107.92645040597056,38.85194796836263]}"
0_65,0.16844835877418518,278.0576996564241,33.0,21.5,1874.0,-0.48000000417232513,13.005698204040527,7.604975406854764,"{""type"":""Point"",""coordinates"":[-107.90236832701561,38.865160177853625]}"
0_66,0.26534104347229004,270.0,68.0,42.5,1688.0,0.2200000137090683,2.380549907684326,13.623905605616656,"{""type"":""Point"",""coordinates"":[-107.92039773424192,38.85131146503717]}"
0_67,0.4642842710018158,180.0,71.0,40.5,1683.0,0.009999999776482582,1.8543341159820557,10.956167146420709,"{""type"":""Point"",""coordinates"":[-107.93675631626974,38.853475904639076]}"
0_68,0.36652764678001404,307.9112408288112,68.0,42.5,1679.0,0.2200000137090683,1.5091407299041748,14.476456319631522,"{""type"":""Point"",""coordinates"":[-107.93129269677013,38.849630448699884]}"
0_69,0.3632492125034332,217.61815818507148,68.0,42.5,1702.0,0.2200000137090683,5.834410667419434,8.42050960708757,"{""type"":""Point"",""coordinates"":[-107.92506111052948,38.86704431935928]}"
0_70,0.38145968317985535,-0.0,68.0,42.5,1680.0,0.2200000137090683,0.9274099469184875,14.963500292287327,"{""type"":""Point"",""coordinates"":[-107.92935886227748,38.848786571076545]}"
0_71,0.18043266236782074,232.0999357919764,33.0,21.5,1815.0,-0.48000000417232513,10.451586723327637,10.13240034208045,"{""type"":""Point"",""coordinates"":[-107.90825365726083,38.878420645263404]}"
0_72,0.1567411571741104,156.81827572058,33.0,21.5,1813.0,-0.48000000417232513,9.0056734085083,10.284195172253051,"{""type"":""Point"",""coordinates"":[-107.9096279467643,38.88477930541766]}"
0_73,0.15888212621212006,101.0144582204273,35.0,18.5,1848.0,-0.5499999970197678,14.261575698852539,8.20236978854796,"{""type"":""Point"",""coordinates"":[-107.89830133462411,38.87036030567071]}"
0_74,0.41063302755355835,104.55280096977586,33.0,21.5,1682.0,-0.48000000417232513,3.6860876083374023,9.574948266017472,"{""type"":""Point"",""coordinates"":[-107.93844022034047,38.8488297404231]}"
0_75,0.3272101581096649,-0.0,68.0,42.5,1679.0,0.2200000137090683,0.9274099469184875,12.342461468174747,"{""type"":""Point"",""coordinates"":[-107.93390566436567,38.84956175897403]}"
0_76,0.3966655433177948,180.0,68.0,42.5,1690.0,0.2200000137090683,0.9274099469184875,12.97107012759712,"{""type"":""Point"",""coordinates"":[-107.92411022499834,38.85890289303716]}"
0_77,0.20628657937049866,236.28480394619598,41.0,22.5,1918.0,-0.27000001072883606,9.925268173217773,8.575737665979716,"{""type"":""Point"",""coordinates"":[-107.90066729304449,38.87489534863612]}"
0_78,0.14018604159355164,248.7266343969616,33.0,22.5,1828.0,-0.27000001072883606,2.5546581745147705,9.942313455543529,"{""type"":""Point"",""coordinates"":[-107.89238316938273,38.85851238654456]}"
0_79,0.42841050028800964,180.0,68.0,42.5,1687.0,0.2200000137090683,0.9274099469184875,10.263019926494911,"{""type"":""Point"",""coordinates"":[-107.9232561124959,38.85309795320124]}"
0_80,0.13204771280288696,307.907227113885,31.0,19.5,1772.0,-0.6899999976158142,8.98340892791748,11.621712713636075,"{""type"":""Point"",""coordinates"":[-107.8979751146405,38.85986363210263]}"
0_81,0.4364374876022339,180.0,33.0,21.5,1699.0,-0.4099999964237213,3.704791784286499,8.87672558958866,"{""type"":""Point"",""coordinates"":[-107.93400406214859,38.85945467901179]}"
0_82,0.21951301395893097,147.2861691675024,33.0,21.5,1872.0,-0.48000000417232513,8.750089645385742,8.010866901147876,"{""type"":""Point"",""coordinates"":[-107.91513173837966,38.8840543329553]}"
0_83,0.11102516949176788,160.36829996184915,35.0,18.5,1760.0,-0.5499999970197678,17.19011116027832,11.141403378774807,"{""type"":""Point"",""coordinates"":[-107.90302290811302,38.85593073981395]}"
0_84,0.1920548528432846,139.42560079247747,32.0,23.5,1800.0,-0.27000001072883606,10.857905387878418,7.790782059346665,"{""type"":""Point"",""coordinates"":[-107.92756201999545,38.87493617629246]}"
0_85,0.1453888714313507,135.0319193222311,33.0,22.5,1868.0,-0.27000001072883606,11.635812759399414,7.719778581262638,"{""type"":""Point"",""coordinates"":[-107.90185755189074,38.863312530195884]}"
0_86,0.29661229252815247,255.45269658677006,31.0,19.5,1885.0,0.01000000536441803,7.344597816467285,8.881431375500153,"{""type"":""Point"",""coordinates"":[-107.90205498437705,38.876832447692614]}"
0_87,0.2472502440214157,127.90310353395853,22.0,11.5,1723.0,-0.20000000298023224,3.0167396068573,11.647595715433129,"{""type"":""Point"",""coordinates"":[-107.91885466651583,38.87061856659607]}"
0_88,0.15529008209705353,157.76526054717786,35.0,20.5,1957.0,0.15000000596046448,21.04371452331543,7.094709053125606,"{""type"":""Point"",""coordinates"":[-107.90742510817164,38.89193666405882]}"
0_89,0.22339169681072235,173.02396754501652,33.0,21.5,1906.0,-0.48000000417232513,18.905231475830078,9.408291579933747,"{""type"":""Point"",""coordinates"":[-107.90674402410689,38.890850872424224]}"
0_91,0.40034279227256775,203.17742933392407,33.0,21.5,1727.0,-0.48000000417232513,3.0239505767822266,10.178866751223033,"{""type"":""Point"",""coordinates"":[-107.9221780364287,38.87007299567789]}"
0_92,0.13510872423648834,212.70151410607568,33.0,21.5,1724.0,-0.48000000417232513,8.748900413513184,8.011004957495613,"{""type"":""Point"",""coordinates"":[-107.90858507970258,38.85056431399572]}"
0_93,0.14259696006774902,101.01685120327184,33.0,21.5,1708.0,-0.48000000417232513,4.8419318199157715,8.60804941641006,"{""type"":""Point"",""coordinates"":[-107.93953036126393,38.85450684278332]}"
0_94,0.1666606366634369,117.43879611971109,33.0,21.5,1697.0,-0.48000000417232513,7.99875020980835,8.795083377453794,"{""type"":""Point"",""coordinates"":[-107.94126856580253,38.8478766482222]}"
0_95,0.1908467561006546,307.897784212327,43.0,27.5,1851.0,-0.4099999964237213,7.506481170654297,9.264848690311053,"{""type"":""Point"",""coordinates"":[-107.90667484552058,38.884088574711434]}"
0_96,0.15997852385044098,281.0159276976082,33.0,21.5,1800.0,-0.48000000417232513,18.719755172729492,7.22167223301121,"{""type"":""Point"",""coordinates"":[-107.90516267667387,38.86051672850967]}"
0_97,0.2063569575548172,90.0,33.0,21.5,1693.0,-0.48000000417232513,3.5683023929595947,8.914363673473911,"{""type"":""Point"",""coordinates"":[-107.93894469695111,38.852292086635714]}"
0_98,0.200351282954216,232.09961011338646,37.0,19.5,1767.0,0.2200000137090683,8.984764099121094,10.286558304473933,"{""type"":""Point"",""coordinates"":[-107.91102638929902,38.87746356391146]}"
0_99,0.1470891386270523,293.39008253082676,33.0,22.5,1845.0,-0.4099999964237213,11.52363109588623,8.422882527976043,"{""type"":""Point"",""coordinates"":[-107.9032826315211,38.8711889366351]}"
0_100,0.15689989924430847,107.3038084863678,33.0,21.5,1755.0,-0.48000000417232513,6.212069511413574,8.357324428886415,"{""type"":""Point"",""coordinates"":[-107.94663898358003,38.84491068863487]}"
0_101,0.44196823239326477,156.8240286735418,68.0,42.5,1701.0,0.2200000137090683,3.0239176750183105,10.466559724355882,"{""type"":""Point"",""coordinates"":[-107.92318755311382,38.86491236504929]}"
0_102,0.21260257065296173,133.3847822139034,30.0,18.5,1933.0,-0.13000000547617674,21.832632064819336,7.054232036424232,"{""type"":""Point"",""coordinates"":[-107.9111283641981,38.88941329573334]}"
0_103,0.2006475180387497,111.27071688683868,33.0,21.5,1705.0,-0.48000000417232513,5.099801540374756,8.555900337576903,"{""type"":""Point"",""coordinates"":[-107.92630299277249,38.868377802589855]}"
0_104,0.16202126443386078,109.09002118656831,33.0,21.5,1856.0,-0.48000000417232513,11.198782920837402,7.759093529260375,"{""type"":""Point"",""coordinates"":[-107.90326594577957,38.858768547114295]}"
0_105,0.40228942036628723,212.71087732148786,33.0,21.5,1764.0,-0.4099999964237213,6.5847039222717285,8.298582125816822,"{""type"":""Point"",""coordinates"":[-107.91674042960547,38.87624738446041]}"
0_106,0.151374951004982,109.48995001719075,33.0,21.5,1829.0,-0.48000000417232513,13.636087417602539,10.733947692889988,"{""type"":""Point"",""coordinates"":[-107.89979398414877,38.864882007513025]}"
0_107,0.15988689661026,129.71169989278306,33.0,21.5,1790.0,-0.48000000417232513,22.06641387939453,10.220516734908744,"{""type"":""Point"",""coordinates"":[-107.8992012529738,38.86284009955409]}"
0_108,0.24202409386634827,135.33827640638188,33.0,21.5,1860.0,-0.48000000417232513,16.481740951538086,7.357366355486151,"{""type"":""Point"",""coordinates"":[-107.90903325886431,38.88863621423493]}"
0_109,0.3020767867565155,319.4325685348614,23.0,10.5,1722.0,-0.48000000417232513,3.657900333404541,12.85979038211043,"{""type"":""Point"",""coordinates"":[-107.91018744738001,38.857610891840416]}"
0_110,0.15842963755130768,282.5413842399763,33.0,21.5,1853.0,-0.3400000035762787,8.48013687133789,8.042681582589193,"{""type"":""Point"",""coordinates"":[-107.90304949369155,38.86901876435761]}"
0_111,0.20946940779685974,225.77916266486034,33.0,21.5,1785.0,-0.48000000417232513,13.067392349243164,8.986369993726315,"{""type"":""Point"",""coordinates"":[-107.90873842622995,38.87364148332322]}"
0_112,0.1553443968296051,111.27419792181988,34.0,20.5,1764.0,-0.5499999970197678,21.877233505249023,7.0519789699124,"{""type"":""Point"",""coordinates"":[-107.94181821310535,38.855663554661845]}"
0_113,0.451589435338974,152.81120870718837,33.0,22.5,1694.0,-0.27000001072883606,5.199200630187988,9.229639914661032,"{""type"":""Point"",""coordinates"":[-107.93272737102586,38.85911096405711]}"
0_114,0.4460013508796692,242.56577942588262,68.0,42.5,1702.0,0.2200000137090683,4.019572734832764,11.35987897745996,"{""type"":""Point"",""coordinates"":[-107.91757761097607,38.86159198063802]}"
0_115,0.1448366343975067,289.49544042877034,33.0,21.5,1740.0,-0.48000000417232513,13.632534980773926,7.556164516178221,"{""type"":""Point"",""coordinates"":[-107.91034349035719,38.843414931578494]}"
0_116,0.43368566036224365,180.0,68.0,42.5,1696.0,0.2200000137090683,2.7802884578704834,10.550702030564006,"{""type"":""Point"",""coordinates"":[-107.92370897193595,38.86251466878786]}"
0_117,0.4211077094078064,152.80847924988117,33.0,21.5,1704.0,-0.48000000417232513,5.199326992034912,8.536468296370503,"{""type"":""Point"",""coordinates"":[-107.92722428611152,38.86761234357166]}"
0_118,0.20191606879234314,301.916822040307,33.0,21.5,1765.0,-0.48000000417232513,6.982533931732178,8.239367956704616,"{""type"":""Point"",""coordinates"":[-107.9083116175626,38.87046173097573]}"
0_119,0.23813700675964355,111.27457622721326,33.0,21.5,1692.0,-0.48000000417232513,5.098924160003662,8.556073306398023,"{""type"":""Point"",""coordinates"":[-107.93836761244748,38.85408958121172]}"
0_121,0.31420719623565674,319.4309099684302,58.0,29.5,1711.0,-5.170000150799751,7.286402225494385,8.196326463428953,"{""type"":""Point"",""coordinates"":[-107.91081216105326,38.861568276457625]}"
0_122,0.14423447847366333,212.7137289708247,33.0,21.5,1803.0,-0.48000000417232513,2.203599214553833,11.699747516855371,"{""type"":""Point"",""coordinates"":[-107.91034014178302,38.88399741778795]}"
0_123,0.44132182002067566,197.8012114857006,36.0,22.5,1720.0,-0.12999999523162842,3.8905272483825684,10.437102335039118,"{""type"":""Point"",""coordinates"":[-107.91517972459457,38.86719488368635]}"
0_124,0.19116570055484772,301.9200369261654,33.0,21.5,1722.0,-0.4099999964237213,6.9819111824035645,8.23945803658417,"{""type"":""Point"",""coordinates"":[-107.90907562793339,38.86168189798407]}"
0_125,0.16201971471309662,299.0867518166702,32.0,24.5,1769.0,-0.20000000298023224,9.45276165008545,7.932309678214215,"{""type"":""Point"",""coordinates"":[-107.90631451605142,38.84854434701211]}"
0_126,0.21729204058647156,283.1442874811038,43.0,27.5,1856.0,0.01000000536441803,12.054730415344238,8.781993181621973,"{""type"":""Point"",""coordinates"":[-107.90582737328464,38.885003222504714]}"
0_127,0.4484248757362366,180.0,68.0,42.5,1702.0,0.2200000137090683,1.8543341159820557,12.208930114916077,"{""type"":""Point"",""coordinates"":[-107.91885229469213,38.8633491885378]}"
0_128,0.17504271864891052,217.62216392590298,33.0,20.5,1817.0,-0.48000000417232513,11.550878524780273,9.113602947828186,"{""type"":""Point"",""coordinates"":[-107.90756888765426,38.87729167018557]}"
0_129,0.258856862783432,220.56577315909652,68.0,42.5,1687.0,0.2200000137090683,3.6578099727630615,8.889523238985383,"{""type"":""Point"",""coordinates"":[-107.9218995353179,38.853228277018594]}"
0_130,0.37185120582580566,255.45177100246363,36.0,22.5,1738.0,-0.05999999772757292,3.687217950820923,10.267787994674745,"{""type"":""Point"",""coordinates"":[-107.91232478307158,38.8720905075049]}"
0_131,0.24031835794448853,200.15651846060183,33.0,21.5,1838.0,-0.48000000417232513,6.8827104568481445,10.451133380457204,"{""type"":""Point"",""coordinates"":[-107.90669890583503,38.88826289077811]}"
0_132,0.3462267518043518,242.56202734888882,68.0,42.5,1684.0,0.2200000137090683,4.019067764282227,8.795055668931425,"{""type"":""Point"",""coordinates"":[-107.92531837592335,38.85039730200454]}"
0_133,0.16289687156677246,270.0,33.0,21.5,1776.0,-0.4099999964237213,9.443645477294922,8.62643943260479,"{""type"":""Point"",""coordinates"":[-107.90748695591725,38.86957073304619]}"
0_134,0.20180292427539825,291.2664018654994,33.0,21.5,1838.0,-0.48000000417232513,10.12197208404541,8.96117190474751,"{""type"":""Point"",""coordinates"":[-107.90764522014817,38.88426165083203]}"
0_135,0.13889357447624207,331.17443414633453,32.0,20.5,1775.0,-0.5499999970197678,21.207368850708008,10.914854311324321,"{""type"":""Point"",""coordinates"":[-107.90295382980356,38.854084062844315]}"
0_136,0.13722926378250122,312.62847157624674,31.0,20.5,1785.0,-0.6899999976158142,17.26171875,7.308343524381925,"{""type"":""Point"",""coordinates"":[-107.90776408405804,38.84414774774774]}"
0_137,0.1610914170742035,121.19645420725824,33.0,21.5,1884.0,-0.48000000417232513,12.339885711669922,7.659279721264389,"{""type"":""Point"",""coordinates"":[-107.89798901199717,38.87220165268802]}"
0_138,0.3402160704135895,147.2980790047681,68.0,42.5,1683.0,0.2200000137090683,2.203307867050171,9.397294777442639,"{""type"":""Point"",""coordinates"":[-107.92534461218065,38.851647405742256]}"
0_139,0.45084482431411743,180.0,68.0,42.5,1681.0,0.2200000137090683,0.9274099469184875,11.649314287614802,"{""type"":""Point"",""coordinates"":[-107.93399268267642,38.85383800740802]}"
0_140,0.11359886825084686,237.02082389490158,33.0,21.5,1782.0,-0.4099999964237213,8.457530975341797,11.682976326851277,"{""type"":""Point"",""coordinates"":[-107.89681469095075,38.86102526116132]}"
0_141,0.20941253006458282,123.71302459016697,33.0,21.5,1812.0,-0.48000000417232513,9.925820350646973,7.882533724674807,"{""type"":""Point"",""coordinates"":[-107.91349031920326,38.880899074082244]}"
0_142,0.15891584753990173,161.09259885702687,33.0,21.5,1744.0,-0.48000000417232513,14.395106315612793,7.49950301430381,"{""type"":""Point"",""coordinates"":[-107.92511553159382,38.87272638662305]}"
0_143,0.1571313738822937,260.52797423163184,33.0,22.5,1808.0,-0.27000001072883606,16.4412899017334,8.053111471212752,"{""type"":""Point"",""coordinates"":[-107.90532365534197,38.86846345418751]}"
0_144,0.2251349836587906,125.01380870948941,33.0,22.5,1831.0,-0.27000001072883606,14.247180938720703,9.812860454511021,"{""type"":""Point"",""coordinates"":[-107.91106265370247,38.884897317412545]}"
