"latitude","longitude"
38.2329994560357,-108.065865456188
38.2371175746091,-108.096513030678
38.2353144954898,-108.076683438178
38.2169838958759,-108.049279778497
38.2134031079058,-108.036682227558
38.2191043404971,-108.012037218424
38.2546334427552,-108.109938266542
38.2256717759594,-108.10893355278
38.2546846079943,-108.107673773901
38.2157141857793,-108.014629907326
38.254808371808,-108.089858213337
38.2179165930436,-108.027330914966
38.2273957898483,-108.061773705679
38.2132703043181,-108.02003445487
38.2480740667085,-108.107715312615
38.2604975546917,-108.112745214575
38.257913903276,-108.114240380721
38.248396536049,-108.107141728901
38.2137587588023,-108.090589074622
38.2468115053569,-108.050518340604
38.2188625759606,-108.025524907899
38.2079765070402,-108.057359212491
38.2417410293974,-108.096786141354
38.2440059119535,-108.112081486219
38.2186425989989,-108.093927876923
38.230085937931,-108.050230884762
38.2431879577924,-108.050512275148
38.2420070151291,-108.11330715461
38.240122395178,-108.09921381932
38.2313175971091,-108.069157905655
38.2153137853764,-108.057279525985
38.251095217446,-108.117557057545
38.2545950642453,-108.100618203076
38.2119117551953,-108.063286324498
38.2088396807882,-108.057839709189
38.2304663467888,-108.090658938117
38.2436666592738,-108.045597916151
38.2183992214706,-108.044993914488
38.2198948399525,-108.037629969507
38.2518658177494,-108.101024509356
38.2555687966049,-108.094243696744
38.2299820557198,-108.108124648971
38.212482894098,-108.059194044554
38.2070963460155,-108.041033476546
38.2339866291704,-108.104776151103
38.2284135005531,-108.112287277472
38.2239334831368,-108.060720702992
38.2189896882726,-108.080248820154
38.2388210223087,-108.078985414211
38.2327842731144,-108.096435669052
38.2062409902147,-108.053354377908
38.2547188508112,-108.119448139391
38.214041479885,-108.033463938154
38.2377302204759,-108.08858664417
38.2326337409556,-108.11928482971
38.2482816443908,-108.096714711696
38.2436747706278,-108.117937681525
38.2610077219789,-108.115233987075
38.2058158776589,-108.045367141239
38.2332452213929,-108.110894311965
38.2347350996592,-108.048628606475
38.2415466866268,-108.080726273883
38.2632284480798,-108.084468786515
38.2385618848083,-108.072624755324
38.208897981429,-108.02485229717
38.2417649640827,-108.098093906708
38.2490933013017,-108.067578485466
38.2596345501311,-108.081610798462
38.2412243467482,-108.045778211127
38.2151440765831,-108.085409600513
38.2294987733252,-108.044003039424
38.2102598278528,-108.049990783812
38.2213338192748,-108.079027701959
38.2215642829996,-108.075491539909
38.2488776181891,-108.047180636267
38.2466804922379,-108.094562086647
38.215831856845,-108.066434324008
38.2159229720593,-108.031820284823
38.2404617660758,-108.087308793685
38.2319873208827,-108.091071453169
38.2241422270571,-108.076497809329
38.2103515722996,-108.089558642492
38.2406383049544,-108.081554462656
38.2383083736143,-108.079635525426
38.2259060182226,-108.062456128076
38.2371622249789,-108.083303395098
38.2266262051656,-108.109267626919
38.2318502033359,-108.091295060023
38.2528296634441,-108.070367994713
38.204626438269,-108.022469007707
38.2428014805417,-108.100154023323
38.2163228375808,-108.058421325005
38.2414515857004,-108.071285319386
38.22604390147,-108.043305080487
38.2437307972794,-108.051050738273
38.246106197401,-108.058114398413
38.2509924368071,-108.097490722888
38.2064345966471,-108.032225645623
38.2315427736991,-108.113382803397
38.2479196977977,-108.084728658142
38.2164238895655,-108.03040218331
38.2616937450497,-108.084076743457
38.2290947202347,-108.06805072273
38.2340637049586,-108.105200785613
38.2647264529668,-108.095856623499
38.2232852536709,-108.040498727686
38.2105955219483,-108.092865357744
38.2160973373798,-108.046976391841
38.2643101299874,-108.097211688448
38.2588661945663,-108.093231793207
38.2191652078757,-108.076231428305
38.2478817926065,-108.10922836779
38.2173272729759,-108.086964116135
38.208860003344,-108.065637645985
38.2534458625786,-108.098676019375
38.2441660120098,-108.044245205898
38.2658459123685,-108.099204804093
38.2508466100644,-108.095795272581
38.2310618201474,-108.119780683757
38.2288786983678,-108.066140362312
38.2611053147405,-108.100463598531
38.2303187273153,-108.100880149746
38.2519237460475,-108.072542117777
38.2324215631833,-108.086671191657
38.2239366088558,-108.03764618136
38.2553363419328,-108.109678901078
38.265868717621,-108.091637746144
38.2070177846466,-108.069939519636
38.2327280594058,-108.053964333494
38.2175176177109,-108.064891004027
38.2180807474583,-108.000236803763
38.2494235329478,-108.06952094229
38.203876556147,-108.065423270896
38.2553750538745,-108.096450683164
38.217224607591,-108.006645796863
38.2491700394243,-108.079095042173
38.2280061131394,-108.044698750441
38.2198737582004,-108.008065831327
38.226107035474,-108.072058761025
38.2052324946053,-108.058736548466
38.2522598043001,-108.072100418792
38.2178064663193,-108.023300813743
38.2431297289241,-108.07064468808
38.2437248317513,-108.060048230813
38.2447549027535,-108.121905014203
38.2332073392173,-108.092649583912
38.2258412470485,-108.081360161044
38.2398873040568,-108.047649478466
38.2204179419716,-108.028343634563
38.2441074057095,-108.058936636211
38.2367350450471,-108.049587053964
38.2636186195897,-108.08565886418
38.2103711596689,-108.052898046217
38.2382251945286,-108.111197591421
38.2369347945206,-108.067876457876
38.2409279342771,-108.113569396507
38.2470711879969,-108.082154522646
38.2184054325888,-108.036581533033
38.2472153558019,-108.071424373446
38.2466837463478,-108.064916812897
38.2134872184737,-108.022845206627
38.2439570022412,-108.05979811638
38.2224346038684,-108.080443109877
38.2467269314492,-108.11535607023
38.2205676717319,-108.029623858165
38.2393259774605,-108.055456449975
38.222408969508,-108.075736848807
38.2422675328336,-108.087754949886
38.2230345207983,-108.065931437167
38.2387402020152,-108.076668077601
38.232469329738,-108.098693620134
38.2541116477529,-108.103961024962
38.2355551088581,-108.089033729498
38.2502194669908,-108.097827765028
38.204018969488,-108.041474521315
38.2496155820896,-108.063651421252
38.2491139540733,-108.112705307661
38.2604911824615,-108.09847934022
38.2417725826583,-108.103162911698
38.2477512981795,-108.121150789899
38.2312537680001,-108.064795864837
38.2170214172519,-108.057484689021
38.2483321664981,-108.067112722047
38.2196813808829,-108.013405563847
38.2180672830605,-108.031419736494
38.2384730633309,-108.106418070666
38.2237945316551,-108.040268806363
38.2239577693112,-108.077759318262
38.2391774903247,-108.08427767052
38.2366714538198,-108.084413402381
38.2378355070183,-108.105835420359
38.21990486187,-108.070391924445
38.2204721819112,-107.99846811939
38.215885004869,-108.091563472866
38.2069731223422,-108.030563295403
38.2506257618659,-108.063444610886
38.2306312176377,-108.091771139033
38.2436039197083,-108.109406476876
38.2469750030258,-108.066476364214
38.2335984124724,-108.112071365184
38.2095560558446,-108.065637078846
38.2423265622722,-108.04628744754
38.2578525436912,-108.10980323733
38.2335163023431,-108.113447000419
38.2397543470144,-108.06123317587
38.2382729539449,-108.119762623375
38.2470868965277,-108.059810394469
38.2448645489886,-108.118640142775
38.2390345543677,-108.11662478455
38.2054464950715,-108.027405061958
38.2340841861546,-108.066881655443
38.2203143826498,-108.003942226389
38.2635785472636,-108.089155863112
38.2475160923627,-108.121131925735
38.2376391797295,-108.042588125252
38.2488919804197,-108.115066105146
38.2156536564479,-108.091547054872
38.2490151402352,-108.111352639622
38.2535906043936,-108.074636104314
38.2312981003812,-108.112166510438
38.2052780025891,-108.021865482425
38.2364224271673,-108.118521169459
38.2425021199912,-108.050648825712
38.2262893051008,-108.066224791322
38.2341008989661,-108.099728930275
38.2186444236204,-108.001951370462
38.2201725669808,-108.095770528358
38.2545828511662,-108.104685177942
38.2497345791275,-108.074143023783
38.2428872855216,-108.046772492198
38.2615562163506,-108.084899808792
38.2495431708591,-108.104184576203
38.2081239743416,-108.042498627148
38.2458174069598,-108.065276739986
38.2112627913501,-108.037247628241
38.2491439026112,-108.096430458076
38.2472725961208,-108.091765346495
38.2050812537433,-108.022374585159
38.2512184796161,-108.090138972499
38.2151181168896,-108.031729746919
38.2569570663287,-108.111217847331
38.2618984863037,-108.098475036578
38.2409269510488,-108.084433437939
38.220160394535,-108.029267840577
38.2143401559794,-108.089104913866
38.2403784108436,-108.060977706411
38.2324216669718,-108.111910128293
38.2339379496722,-108.065882768416
38.2656862347492,-108.099467107104
38.2474280318751,-108.058525591183
38.2585800565717,-108.089156444412
38.2150673770645,-108.043129810322
38.2337916438733,-108.112651578892
38.2497913602837,-108.112864077233
38.2453276288722,-108.099302985612
38.2341322400356,-108.06781561828
38.2552270321255,-108.116038909013
38.2170389520702,-108.030353411566
38.2448320176174,-108.077309746046
38.2437449307857,-108.117507478391
38.221144122442,-108.064331058119
38.2351274347373,-108.097089114303
38.2493951992957,-108.085794915419
38.2162412449536,-108.060384999932
38.2377528605657,-108.092460336445
38.2369182650049,-108.052220553381
38.2487861091619,-108.085695235899
38.2142087229076,-108.068743484804
38.2350474844652,-108.049443056591
38.2391109018913,-108.05145127166
38.2122073091318,-108.026332047048
38.2088776041809,-108.046591879863
38.2510617264531,-108.070831149021
38.2516775885085,-108.12080795901
38.2493605704687,-108.076622695313
38.2357769904736,-108.092557561411
38.256173645904,-108.094678165238
38.2079048888451,-108.056253465273
38.2335795002367,-108.108499185495
38.2244128730531,-108.042536066787
38.2476112704195,-108.120692621965
38.2329194616292,-108.058678337516
38.2050984170085,-108.037573848341
38.2379882347907,-108.046433051956
38.2107532812333,-108.025456288335
38.2479517218199,-108.093971258981
38.2489265127568,-108.084454190107
38.247741105596,-108.056564637363
38.2388154573369,-108.082813244311
38.2419049382902,-108.085476686784
38.2425465630166,-108.06760640519
38.2609850453945,-108.103076959866
38.2242034143616,-108.043283587755
38.2566936930553,-108.113293376478
38.2366395635498,-108.089572683587
38.2340014028963,-108.080779934399
38.245693675474,-108.060168153028
38.2262476081331,-108.104659944739
38.232580379856,-108.116563745187
38.26052000444,-108.102965942718
38.2594967615871,-108.095472349716
38.2308342529134,-108.051631542824
38.2375595105827,-108.069564539016
38.24252719672,-108.078743006314
38.2125662186922,-108.046098899583
38.2337846964928,-108.084938049721
38.2595063917881,-108.104262437422
38.2198916496613,-108.039326480366
38.2403774864156,-108.051815311132
38.2604210766286,-108.087329065992
38.220866393518,-108.038869857826
38.2167241405493,-107.998180240399
38.2393055665831,-108.044988390644
38.2135625023752,-108.043920272371
38.2360983959909,-108.085579265422
38.2485750509291,-108.085957941633
38.2469121933479,-108.105775292419
38.2508668673622,-108.089083917829
38.2520660212889,-108.089161935461
38.2121106918601,-108.065223610324
38.2239726462263,-108.066088624281
38.2433435142228,-108.096467989069
38.215153449176,-108.008450764715
38.2125666344938,-108.062546955714
38.2117194132708,-108.026321798625
38.2310898874103,-108.089372619147
38.2337894810773,-108.115014091641
38.2055888834575,-108.065292291998
38.2135932843445,-108.070133967751
38.239133032308,-108.099827384855
38.2424726870767,-108.110720221053
38.2215136245689,-108.093767068911
38.2185210807552,-108.021742965957
38.2474107289344,-108.117338011695
38.2282275708225,-108.10488262818
38.2374171577376,-108.121798179704
38.2053259114231,-108.026867573781
38.2642936402383,-108.098761922735
38.2415730063313,-108.076795048651
38.2216401569335,-108.044624272404
38.2419336868697,-108.11684952117
38.2433794913516,-108.087746955752
38.2484318541449,-108.050453730614
38.219928142124,-108.073870248446
38.2086968964243,-108.04224373084
38.2177801108513,-108.050033332556
38.245085787741,-108.098748998049
38.2272978622641,-108.045660340555
38.2391753703341,-108.092304658374
38.218484240468,-107.996832315668
38.2061110729008,-108.047829250814
38.2411922721553,-108.045585768667
38.2270199750638,-108.105237657951
38.2443445892697,-108.057164406563
38.2461763522627,-108.040837441171
38.2233108987587,-108.035900144345
38.2161189193704,-108.070456102713
38.2546796065459,-108.106499776489
38.2302871534218,-108.09064989601
38.252647159694,-108.087172737839
38.2156078211234,-108.032704608363
38.2389261309643,-108.080455569617
38.216238918677,-108.041425267785
38.2412466897118,-108.060645561713
38.2625507600501,-108.086886971672
38.2422212538056,-108.097725606642
38.2328415968569,-108.122298943273
38.2046002796571,-108.046366541372
38.2582140261454,-108.086513217277
38.2245633043159,-108.061655141958
38.253152181639,-108.110901079674
38.2453796918104,-108.078263344469
38.2120770723075,-108.030684698252
38.2085237494419,-108.046891171576
38.2192713617178,-108.05924623253
38.2548435447244,-108.079983731837
38.2055547491932,-108.054677795701
38.2200676855683,-108.071005607162
38.2574091225488,-108.121135283437
38.2179451842192,-108.076754230677
38.2388081916838,-108.113057037205
38.2616366299209,-108.088419871428
38.2359940053891,-108.095233984178
38.2300885228295,-108.045496520349
38.2238703927864,-108.097090417059
38.2174965542168,-108.037565738651
38.2473012067056,-108.115526939689
38.214936030368,-108.051181636686
38.2567532467332,-108.088068492917
38.248079763611,-108.045285291909
38.2427818262792,-108.067932361331
38.2400440074747,-108.058020389261
38.2495818440218,-108.047243024734
38.2440918199462,-108.113067829633
38.2429054808139,-108.042439250074
38.217434083523,-108.01096150248
38.2542469432742,-108.097841321929
38.2157082878179,-108.023022182382
38.2542949591166,-108.102366505517
38.2531329628831,-108.099774117903
38.2383026486419,-108.043399395769
38.2530245311728,-108.070954057293
38.2393181676952,-108.092250880417
38.224790725259,-108.044628813693
38.2424327951951,-108.052085267333
38.2207228811876,-108.079528895263
38.2067104627585,-108.049982470728
38.2402427977043,-108.059831825642
38.2171259797264,-108.01092382068
38.2502598339201,-108.103380363623
38.2474237703291,-108.084247296795
38.2551077485716,-108.116805133868
38.2524628275533,-108.112232096784
38.261733003645,-108.116279902504
38.2560346125718,-108.096052461179
38.2341443459329,-108.111793708059
38.2399739708441,-108.081502208536
38.2311894607718,-108.068667700613
38.2401838543299,-108.060434938732
38.2169139779924,-108.045596910639
38.2345706477237,-108.06569460425
38.2357429024289,-108.113234614911
38.2503752281242,-108.06955525678
38.2344458393512,-108.090966980817
38.2121136770267,-108.0659393341
38.2445365476353,-108.057872080388
38.2417699611622,-108.093658246752
38.2334365745882,-108.063338495032
38.2333427776447,-108.088576234194
38.2459176330389,-108.113262488355
38.2581255321429,-108.089134656115
38.2113855566609,-108.043413451843
38.2372526172743,-108.102264561086
38.2366019479786,-108.062351203757
38.2475942566702,-108.076406539528
38.2350122203389,-108.094425010973
38.2481957844719,-108.068644643945
38.2223394066696,-108.06734825414
38.2073558342888,-108.039301783084
38.2336464055933,-108.096575209169
38.2366458777962,-108.088825781903
38.2403317750062,-108.11184864881
38.2499501737217,-108.071461293015
38.2086469155799,-108.06837271433
38.2170686585397,-108.039174536984
38.2418939865061,-108.093789410503
38.2435801285326,-108.084317862607
38.2202950861273,-108.070942938932
38.2088904751213,-108.049235266902
38.2523939100967,-108.1108802357
38.2399684664757,-108.109998839225
38.2618852669099,-108.111381167257
38.2076681153646,-108.049075097611
38.2497600724985,-108.045810275172
38.2208514516265,-108.094402777012
38.2096750084432,-108.034133240386
38.2096982380901,-108.034212493532
38.2076766772778,-108.04489921577
38.2458052828647,-108.060748166651
38.2439130690127,-108.050613517293
38.2154911405481,-108.088659926132
38.2240075944476,-108.072234632665
38.2320204792406,-108.06633324631
38.2201090286598,-108.005977605063
38.2196870239081,-108.041679653996
38.2360137985511,-108.04740077029
38.2569221623557,-108.076822853344
38.2566896346246,-108.109642329616
38.2377980664811,-108.10871471467
38.2079564214868,-108.060478695298
38.229750922235,-108.097735190348
38.2354076778476,-108.064342070878
38.2391906399994,-108.053942813646
38.2207342114603,-108.058771668813
38.2107005583585,-108.072033602033
38.2301549534286,-108.055801790527
38.2162495591306,-108.043857071975
38.2513366572126,-108.114954827457
38.2538503965767,-108.089390778301
38.218622726419,-108.05953711351
38.2041304019946,-108.068328780228
38.248830387624,-108.094287869989
38.2057391431492,-108.065008801692
38.2307216768359,-108.108683575663
38.2234274757038,-108.063130127593
38.2172152486232,-108.023210354751
38.2393782052579,-108.048126828762
38.2423951427362,-108.050189466383
38.2320717878761,-108.112237304476
38.2377888595053,-108.10290892999
38.2135519728877,-108.054528202082
38.2205785954051,-108.062733678361
38.2488102669259,-108.098942636379
38.2525533466285,-108.079048306641
38.2306762214117,-108.103824520181
38.2624601427163,-108.08340509297
38.2463452792258,-108.04967715265
38.2308048409031,-108.051990022196
38.2415856333728,-108.091364176881
38.2435133498257,-108.112072130377
38.2315567637181,-108.084476105209
38.2182937132182,-108.054745053532
38.2166815413671,-108.011637211804
38.2527548282316,-108.089845662061
38.2239618551369,-108.092432639228
38.2523034309494,-108.07445184841
38.2506410593415,-108.077570458645
38.2519528894807,-108.113993858023
38.2612472537003,-108.088994759672
38.2570162923518,-108.090287252669
38.2480459142153,-108.043603581353
38.2353799845161,-108.046432779659
38.2367574511206,-108.089036098968
38.2243867219269,-108.06190663391
38.2332333531633,-108.08522316014
38.2375116046512,-108.048094630306
38.2276125223736,-108.057834947516
38.2382329556673,-108.120013931095
38.2120203205796,-108.016797163048
38.2312392327629,-108.114441395537
38.2598986854952,-108.113466500478
38.2275700859663,-108.048839062741
38.2493226194315,-108.059940994704
38.2098976501404,-108.062578721275
38.2549693346319,-108.11266410311
38.238207384047,-108.09333228327
38.2327670156929,-108.091964620456
38.246580880042,-108.098380953623
38.2217746954782,-108.101780629066
38.2334777923993,-108.067036861773
38.2559263258621,-108.118863280611
38.2504283832158,-108.106330666031
38.2180535045593,-108.081972436466
38.2035002968434,-108.059265226297
38.2455179037659,-108.093340490191
38.2096184845796,-108.057352454591
38.2312375322126,-108.063791315542
38.2307935212483,-108.044781878487
38.2165328924769,-108.070550066592
38.2433144400594,-108.070566211644
38.2479175813553,-108.061521878464
38.2521721514231,-108.118397840128
38.2202595818026,-108.002201012066
38.2174636830353,-107.998442722826
38.2302840047278,-108.045274367117
38.224619286367,-108.085121353756
38.246663195244,-108.118290967529
38.2116199455692,-108.04032810329
38.2434505596261,-108.098835833848
38.2423100001427,-108.092317408225
38.212971783219,-108.025278599189
38.2297501833476,-108.09455235541
38.2405669567399,-108.067371406154
38.2157568351193,-107.999612201736
38.2444048694245,-108.104187155333
38.2501972898889,-108.122065407845
38.2176090380775,-108.013477867491
38.2191971643842,-108.093248318419
38.2416043159709,-108.088620331742
38.2146693337006,-108.053461373695
38.2348702428823,-108.086036608318
38.2440687338996,-108.061227280483
38.2332608867421,-108.057307417547
38.2213025947488,-108.043518878148
38.2648572840176,-108.096251682536
38.2596260342674,-108.092964925339
38.2077271570688,-108.063736324704
38.2201394030785,-108.00892638762
38.2282995521796,-108.068103712706
38.206195636079,-108.030128373558
38.2202741530641,-108.030640788248
38.2369981478837,-108.082239103696
38.2528621105998,-108.10243137879
38.2395566220969,-108.065767802512
38.2284522548562,-108.067168008602
38.2381113240627,-108.101233051229
38.2412669689648,-108.099562826233
38.2557924237819,-108.090394460921
38.2119817470082,-108.035864625783
38.253287823483,-108.101332711989
38.2083940726053,-108.058156781748
38.2237693225012,-108.092918139467
38.2228762703747,-108.070664354875
38.2205314604513,-108.069837497371
38.209115347066,-108.065521536822
